cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,1376.0,abort when parsing command line arguments,closed,https://github.com/cp2k/cp2k/issues/1376,"the compiled executable cp2k.psmp report errors and i do not know what is wrong with it.
cp2kmaster20210224's compiling condition is gcc 9.3.1 which provided by devtoolset-9, openmpi-4.0.5 and openblas.
when make test, all regtesting has been passed through without any error.
two copy of scripts were then run for test but report same error as below.
one script of the regtests H2O32.inp and another is from other team, which has been running successful for md, were cp  for single thread run. both the two scrpts could pass the ""psmp --check"" command but report the same error.


cp2k.psmp --check H2O-32.inp 
SUCCESS, the input could be parsed correctly.
         This does not guarantee that this input is meaningful
         or will run successfully


Program received signal SIGABRT: Process abort signal.

Backtrace for this error:
#0  0x7fd23e039d9d in ???
#1  0x7fd23e038fb3 in ???
#2  0x7fd23d30b44f in ???
#3  0x7fd23d30b3d7 in ???
#4  0x7fd23d30cac7 in ???
#5  0x2b51e1a in __base_hooks_MOD_cp_abort
        at /home/az/software/cp2k/src/base/base_hooks.F:80
#6  0x2b51e96 in __base_hooks_MOD_cp__a
        at /home/az/software/cp2k/src/base/base_hooks.F:163
#7  0x79a043 in cp2k
        at /home/az/software/cp2k/src/start/cp2k.F:201
#8  0x44d8ac in main
        at /home/az/software/cp2k/src/start/cp2k.F:44

the result of making test
Number of FAILED  tests 0
Number of WRONG   tests 0
Number of CORRECT tests 3439
Total number of   tests 3439
GREPME 0 0 3439 0 3439 X

Summary: correct: 3439 / 3439; 12min
Status: OK

--------------------------------------------------------------------------
Regtest took 724.00 seconds.
--------------------------------------------------------------------------
Wed Feb 24 11:04:02 CST 2021
",[],2021-02-24T04:05:50Z,2022-04-25T12:30:05Z,2022-04-25T12:30:05Z,alas-go,compiled executable cpkpsmp report errors know wrong cpkmasters compiling condition gcc provided devtoolset openmpi openblas make test regtesting passed without error two copy scripts run test report error one script regtests hoinp another team running successful md cp single thread run two scrpts could pass psmp check command report error cpkpsmp check hoinp success input could parsed correctly guarantee input meaningful run successfully program received signal sigabrt process abort signal backtrace error xfdedd xfdefb xfddbf xfddbd xfddcac xbea basehooksmodcpabort homeazsoftwarecpksrcbasebasehooksf xbe basehooksmodcpa homeazsoftwarecpksrcbasebasehooksf xa cpk homeazsoftwarecpksrcstartcpkf xdac main homeazsoftwarecpksrcstartcpkf result making test number failed tests number wrong tests number correct tests total number tests grepme x summary correct min status ok regtest took seconds wed feb cst,0
,,,issue,1375.0,Added: Quotations around directories,closed,https://github.com/cp2k/cp2k/pull/1375,"Added quotations to ${INSTALLDIR}/tsan.supp, ${INSTALLDIR}/lsan.supp and ${SETUPFILE} to allow pathnames with spaces.",[],2021-02-23T17:37:27Z,2021-02-28T23:46:16Z,2021-02-28T23:46:05Z,FMcil,added quotations installdirtsansupp installdirlsansupp setupfile allow pathnames spaces,0
,,,issue,1374.0,Docker: Install golang for Python test,closed,https://github.com/cp2k/cp2k/pull/1374,,[],2021-02-23T17:11:23Z,2021-02-23T18:33:33Z,2021-02-23T18:33:33Z,oschuett,,0
,,,issue,1373.0,Motion: Use existing printkeys for space group output,closed,https://github.com/cp2k/cp2k/pull/1373,"@pcazade, please take a look at this PR. It fixes an issue that our [farming test](https://dashboard.cp2k.org/archive/farming/index.html) found. The problem is that the space group output gets written to [default_output_unit](https://github.com/cp2k/cp2k/blob/master/src/motion/space_groups_types.F#L131) instead of using a [printkey](https://www.cp2k.org/dev:printkey). 

In this PR I'm changing the output to the exiting [PROGRAM_RUN_INFO](https://manual.cp2k.org/trunk/CP2K_INPUT/MOTION/GEO_OPT/PRINT/PROGRAM_RUN_INFO.html) and [STRESS](https://manual.cp2k.org/trunk/CP2K_INPUT/MOTION/PRINT/STRESS.html) printkeys. Furthermore, I'm removing the `SPGR_FILE_NAME` keyword and renaming `SPGR_PRINT_LEVEL` into `SPGR_PRINT_ATOMS`.

The output of [PROGRAM_RUN_INFO](https://manual.cp2k.org/trunk/CP2K_INPUT/MOTION/GEO_OPT/PRINT/PROGRAM_RUN_INFO.html) can still be redirected to a file. Please let me know if this works for you or if I should rather create a separate printkey?",[],2021-02-22T23:33:11Z,2021-02-23T16:49:29Z,2021-02-23T16:48:52Z,oschuett,pcazade please take look pr fixes issue farming test found problem space group output gets written defaultoutputunit instead using printkey pr im changing output exiting programruninfo stress printkeys furthermore im removing spgrfilename keyword renaming spgrprintlevel spgrprintatoms output programruninfo still redirected file please let know works rather create separate printkey,0
,,,issue,1372.0,Allow overwriting of MD time step from DCD header,closed,https://github.com/cp2k/cp2k/pull/1372,,[],2021-02-22T21:09:13Z,2021-02-23T11:11:51Z,2021-02-23T11:11:51Z,mkrack,,0
,,,issue,1371.0,"Pre-commit error after shfmt (shell parser, formatter, interpreter) was added",closed,https://github.com/cp2k/cp2k/issues/1371,"I get the following error log from pre-commit when I try to commit changes:

## version information
```
pre-commit version: 2.6.0
sys.version:
    3.6.1 |Anaconda 4.4.0 (64-bit)| (default, May 11 2017, 13:09:58) 
    [GCC 4.4.7 20120313 (Red Hat 4.4.7-1)]
sys.executable: /opt/psi/Programming/psi-python36/4.4.0/bin/python
os.name: posix
sys.platform: linux
```

### error information

```
An unexpected error has occurred: CalledProcessError: command: ('/opt/psi/Programming/gcc/8.3.0/bin/go', 'get', 'mvdan.cc/sh/v3/cmd/shfmt@v3.2.2')
return code: 1
expected return code: 0
stdout: (none)
stderr:
    package mvdan.cc/sh/v3/cmd/shfmt@v3.2.2: unrecognized import path ""mvdan.cc/sh/v3/cmd/shfmt@v3.2.2"" (parse https://mvdan.cc/sh/v3/cmd/shfmt@v3.2.2?go-get=1: no go-import meta tags ())
    
```

```
Traceback (most recent call last):
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/error_handler.py"", line 56, in error_handler
    yield
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/main.py"", line 372, in main
    args=args.rest[1:],
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/commands/hook_impl.py"", line 217, in hook_impl
    return retv | run(config, store, ns)
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/commands/run.py"", line 380, in run
    install_hook_envs(hooks, store)
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/repository.py"", line 200, in install_hook_envs
    _hook_install(hook)
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/repository.py"", line 83, in _hook_install
    hook.prefix, hook.language_version, hook.additional_dependencies,
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/languages/golang.py"", line 83, in install_environment
    cmd_output_b('go', 'get', dependency, cwd=repo_src_dir, env=env)
  File ""/psi/home/krack/.local/lib/python3.6/site-packages/pre_commit/util.py"", line 157, in cmd_output_b
    raise CalledProcessError(returncode, cmd, retcode, stdout_b, stderr_b)
pre_commit.util.CalledProcessError: command: ('/opt/psi/Programming/gcc/8.3.0/bin/go', 'get', 'mvdan.cc/sh/v3/cmd/shfmt@v3.2.2')
return code: 1
expected return code: 0
stdout: (none)
stderr:
    package mvdan.cc/sh/v3/cmd/shfmt@v3.2.2: unrecognized import path ""mvdan.cc/sh/v3/cmd/shfmt@v3.2.2"" (parse https://mvdan.cc/sh/v3/cmd/shfmt@v3.2.2?go-get=1: no go-import meta tags ())
   
```
How can I fix that issue?",[],2021-02-22T20:52:11Z,2021-02-23T17:28:27Z,2021-02-23T17:28:26Z,mkrack,get following error log precommit try commit changes version information precommit version sysversion anaconda bit default may gcc red hat sysexecutable optpsiprogrammingpsipythonbinpython osname posix sysplatform linux error information unexpected error occurred calledprocesserror command optpsiprogramminggccbingo get mvdanccshvcmdshfmtv return code expected return code stdout none stderr package mvdanccshvcmdshfmtv unrecognized import path mvdanccshvcmdshfmtv parse goimport meta tags traceback recent call last file psihomekracklocallibpythonsitepackagesprecommiterrorhandlerpy line errorhandler yield file psihomekracklocallibpythonsitepackagesprecommitmainpy line main argsargsrest file psihomekracklocallibpythonsitepackagesprecommitcommandshookimplpy line hookimpl return retv runconfig store ns file psihomekracklocallibpythonsitepackagesprecommitcommandsrunpy line run installhookenvshooks store file psihomekracklocallibpythonsitepackagesprecommitrepositorypy line installhookenvs hookinstallhook file psihomekracklocallibpythonsitepackagesprecommitrepositorypy line hookinstall hookprefix hooklanguageversion hookadditionaldependencies file psihomekracklocallibpythonsitepackagesprecommitlanguagesgolangpy line installenvironment cmdoutputbgo get dependency cwdreposrcdir envenv file psihomekracklocallibpythonsitepackagesprecommitutilpy line cmdoutputb raise calledprocesserrorreturncode cmd retcode stdoutb stderrb precommitutilcalledprocesserror command optpsiprogramminggccbingo get mvdanccshvcmdshfmtv return code expected return code stdout none stderr package mvdanccshvcmdshfmtv unrecognized import path mvdanccshvcmdshfmtv parse goimport meta tags fix issue,0
,,,issue,1370.0,Space group symmetry,closed,https://github.com/cp2k/cp2k/pull/1370,"Sorry, there were a couple of spelling mistakes in the description of SYMM_REDUCTION. ",[],2021-02-19T20:35:50Z,2021-02-22T21:31:26Z,2021-02-22T21:31:26Z,pcazade,sorry couple spelling mistakes description symmreduction,0
,,,issue,1369.0,The download process of latest SIRUS 7.0.2  can not been finished,closed,https://github.com/cp2k/cp2k/issues/1369,"The download process of latest SIRUS 7.0.2  can not been finished. several hours passed, it only downloaded 15.5 MB but the size of early editon 7.0.0 is 55 MB. hen i download it from github, it is sure that the package is only 15 MB and it report an unexpected ending when tar -xvf.  I don't think the main problem is the slow connection speed of the internet. kindly, please upload the file pack to www.cp2k.org/static/downloads as soon as possible.
thks.",[],2021-02-19T01:18:39Z,2021-02-19T14:15:50Z,2021-02-19T14:13:06Z,alas-go,download process latest sirus finished several hours passed downloaded mb size early editon mb hen download github sure package mb report unexpected ending tar xvf dont think main problem slow connection speed internet kindly please upload file pack wwwcpkorgstaticdownloads soon possible thks,0
,,,issue,1368.0,Space group symmetry,closed,https://github.com/cp2k/cp2k/pull/1368,@ltalirz @oschuett This is a follow up PR to implement Leopold's suggestions.  I added a more complete description of the space group feature in the KEEP_SPACE_GROUP information.,[],2021-02-18T15:45:29Z,2021-02-19T15:38:31Z,2021-02-19T15:38:31Z,pcazade,ltalirz oschuett follow pr implement leopolds suggestions added complete description space group feature keepspacegroup information,0
,,,issue,1367.0,Docker: Add performance test,closed,https://github.com/cp2k/cp2k/pull/1367,,[],2021-02-18T11:51:58Z,2021-02-18T20:03:28Z,2021-02-18T20:03:28Z,oschuett,,0
,,,issue,1366.0,precommit: Add shfmt to format shell scripts,closed,https://github.com/cp2k/cp2k/pull/1366,,[],2021-02-17T16:05:08Z,2021-02-17T23:33:20Z,2021-02-17T23:33:20Z,oschuett,,0
,,,issue,1365.0,Toolchain: Compile SPLA only when MPI is available,closed,https://github.com/cp2k/cp2k/pull/1365,Followup to #1362.,[],2021-02-17T13:24:21Z,2021-02-17T15:40:42Z,2021-02-17T15:40:42Z,oschuett,followup,0
,,,issue,1364.0,ARCH: Enable debug symbols in minimal.sdbg,closed,https://github.com/cp2k/cp2k/pull/1364,,[],2021-02-16T16:33:42Z,2021-02-16T17:17:46Z,2021-02-16T17:17:46Z,oschuett,,0
,,,issue,1363.0,Update to dumpdcd v3.1,closed,https://github.com/cp2k/cp2k/pull/1363,"- Print cell information in XMOL comment line (e.g. for use with Travis)
- Add consistency checks",[],2021-02-16T14:04:07Z,2021-02-16T14:57:41Z,2021-02-16T14:57:41Z,mkrack,print cell information xmol comment line eg use travis add consistency checks,0
,,,issue,1362.0,Updated SIRIUS to latest official version,closed,https://github.com/cp2k/cp2k/pull/1362,Updating SIRIUS to the latest version,[],2021-02-16T09:38:28Z,2021-02-16T14:40:35Z,2021-02-16T14:40:35Z,mtaillefumier,updating sirius latest version,0
,,,issue,1361.0,Fix ELPA AUTO kernel and adjust tolerance,closed,https://github.com/cp2k/cp2k/pull/1361,,[],2021-02-15T16:41:03Z,2021-02-16T14:40:46Z,2021-02-16T14:40:46Z,oschuett,,0
,,,issue,1360.0,Sync GTH PP database file with cp2k-data project,closed,https://github.com/cp2k/cp2k/pull/1360,,[],2021-02-12T16:18:57Z,2021-02-12T17:01:54Z,2021-02-12T17:01:54Z,mkrack,,0
,,,issue,1359.0,Adding Gaussian / Methfessel-Paxton / Marzari-Vanderbilt smearing to the toolbox,open,https://github.com/cp2k/cp2k/issues/1359,"Particularly in high-throughput studies, where one does not know a priori whether a given structure is metallic or insulating, it can be useful to use diagonalization with smearing as a fallback if orbital transformation does not converge.

Fermi-Dirac smearing is known to introduce rather strong deviations in e.g. the atomic forces compared to other smearing schemes (see e.g. Figure 7 of [this paper](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6424870/)).

To your knowledge, has there been any work in the direction of extending the [smearing schemes available in cp2k](https://manual.cp2k.org/trunk/CP2K_INPUT/FORCE_EVAL/DFT/SCF/SMEAR.html#list_METHOD) (forks, ...)?
If not, would it be possible to get some pointers on where/how to best get started; any details one should pay attention to?
I guess the place to start would be [here](https://github.com/cp2k/cp2k/blob/5a03381abe24376cf018f40887736cdc95d3b0a6/src/qs_mo_occupation.F#L557).

Apropos: @flavianojs from our group just [added to Quantum Espresso](https://gitlab.com/QEF/q-e/-/merge_requests/1294) an implementation for reliably computing Fermi energies for Methfessel-Paxton and Marzari-Vanderbilt smearing (which produce non-monotonous occupations) and might be able to help a bit with this as well.",['enhancement'],2021-02-12T15:59:18Z,2022-04-25T12:31:51Z,,ltalirz,particularly highthroughput studies one know priori whether given structure metallic insulating useful use diagonalization smearing fallback orbital transformation converge fermidirac smearing known introduce rather strong deviations eg atomic forces compared smearing schemes see eg figure paper knowledge work direction extending smearing schemes available cpk forks would possible get pointers wherehow best get started details one pay attention guess place start would apropos flavianojs group added quantum espresso implementation reliably computing fermi energies methfesselpaxton marzarivanderbilt smearing produce nonmonotonous occupations might able help bit well,1
